,Date,^GSPC,^VIX,SP500_ret,VIX_change,SP500_vol_21d,VIX_level
748,2017-12-21,2684.570068359375,9.619999885559082,0.0019856558213586,-0.0102881048068421,0.004065507943391617,9.619999885559082
749,2017-12-22,2683.340087890625,9.899999618530272,-0.0004581666477052,0.0291060016946058,0.004057733072282754,9.899999618530272
750,2017-12-26,2680.5,10.25,-0.0010584151831672,0.0353535752480853,0.004095625153380208,10.25
751,2017-12-27,2682.6201171875,10.470000267028809,0.0007909409391904,0.0214634406857374,0.004077777525745547,10.470000267028809
752,2017-12-28,2687.5400390625,10.18000030517578,0.0018339987251561,-0.027698180941434,0.003601954652437304,10.18000030517578
753,2017-12-29,2673.610107421875,11.039999961853027,-0.0051831531579653,0.0844793350585657,0.0038445444189198906,11.039999961853027
754,2018-01-02,2695.81005859375,9.770000457763672,0.00830336147752,-0.1150361873621048,0.003855322559143234,9.770000457763672
755,2018-01-03,2713.06005859375,9.149999618530272,0.0063988187687815,-0.0634596530382676,0.003975740115526536,9.149999618530272
756,2018-01-04,2723.989990234375,9.220000267028809,0.0040286360805039,0.0076503444171487,0.003982065571508602,9.220000267028809
757,2018-01-05,2743.14990234375,9.220000267028809,0.0070337674433695,0.0,0.003965874693160021,9.220000267028809
758,2018-01-08,2747.7099609375,9.520000457763672,0.0016623439316436,0.0325379806991632,0.003936847102638663,9.520000457763672
759,2018-01-09,2751.2900390625,10.079999923706056,0.0013029315960912,0.0588234704847829,0.003935839099255586,10.079999923706056
760,2018-01-10,2748.22998046875,9.81999969482422,-0.0011122268282528,-0.0257936736954104,0.003908461720776881,9.81999969482422
761,2018-01-11,2767.56005859375,9.880000114440918,0.0070336464787794,0.0061100225541068,0.004067551163377515,9.880000114440918
762,2018-01-12,2786.239990234375,10.15999984741211,0.006749602987881,0.0283400536161873,0.004201389753868501,10.15999984741211
763,2018-01-16,2776.419921875,11.65999984741211,-0.0035244876226721,0.1476377974928877,0.004346723152447882,11.65999984741211
764,2018-01-17,2802.56005859375,11.90999984741211,0.0094150515607511,0.0214408236081997,0.004400870164329428,11.90999984741211
765,2018-01-18,2798.030029296875,12.220000267028809,-0.0016163897301626,0.0260285830048989,0.004242915482863804,12.220000267028809
766,2018-01-19,2810.300048828125,11.270000457763672,0.0043852351128388,-0.0777413902214358,0.004211004157740264,11.270000457763672
767,2018-01-22,2832.969970703125,11.029999732971191,0.0080667264993476,-0.0212955381583103,0.004218798022332528,11.029999732971191
768,2018-01-23,2839.1298828125,11.100000381469728,0.0021743654797181,0.006346387143536,0.004146035567167801,11.100000381469728
769,2018-01-24,2837.5400390625,11.470000267028809,-0.0005599757022828,0.0333333218777864,0.004206943187389317,11.470000267028809
770,2018-01-25,2839.25,11.579999923706056,0.0006026209018938,0.0095902052411844,0.004173986214132443,11.579999923706056
771,2018-01-26,2872.8701171875,11.079999923706056,0.011841196508761,-0.0431778932032997,0.0045272593090803365,11.079999923706056
772,2018-01-29,2853.530029296875,13.84000015258789,-0.0067319743328871,0.2490974952966125,0.005009021847989395,13.84000015258789
773,2018-01-30,2822.429931640625,14.789999961853027,-0.0108988156202839,0.0686416039589059,0.005851567653581662,14.789999961853027
774,2018-01-31,2823.81005859375,13.539999961853027,0.0004889853730833,-0.0845165654647769,0.0056124339972959646,13.539999961853027
775,2018-02-01,2821.97998046875,13.470000267028809,-0.0006480882520516,-0.0051698445362948,0.005498056185332324,13.470000267028809
776,2018-02-02,2762.1298828125,17.309999465942383,-0.021208547923968,0.2850778858789582,0.0074105491777786275,17.309999465942383
777,2018-02-05,2648.93994140625,37.31999969482422,-0.0409792248042282,1.1559792516603906,0.011713588359505938,37.31999969482422
778,2018-02-06,2695.139892578125,29.979999542236328,0.0174409205923138,-0.196677390477199,0.012288217998662669,29.979999542236328
779,2018-02-07,2681.659912109375,27.729999542236328,-0.0050015884169394,-0.0750500345015069,0.012308362227694263,27.729999542236328
